"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Iran, Islamic Rep.","IRN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43721.607244005","44281.6973083658","43663.961004734","42866.7966791032","42906.4182454765","44473.1882053315","43429.5595297435","42519.9525304528","41613.22837191","42214.6980279875","41541.7421752047","43535.2156103703","45020.9006362461","44466.1632520466","44874.9110334322","46423.4718671885","49449.0507642175","50937.2776338921","50159.6259585581","54091.3893839139","56214.2997325879","52619.3451542272","50281.0648777162","52522.4245515437","49842.1124204218","52775.9508547898","51952.5655523356","50067.3534906494","47586.9922757295","51344.091110776","52698.7918255073","53354.9712419392",
"Iraq","IRQ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12399.2415885851","15936.2536400657","19712.421061717","19476.3076211151","19194.9961442285","20556.0798746952","24135.6693837634","31493.479797585","35791.7046429835","40407.8498210597","39811.1859482066","35352.7642482209","21671.7854586984","32150.2861779102","31694.0864587408","33119.2306433728","33916.0676375776","35886.3530105499","35705.5042577202","36724.0599817401","38105.5239167605","41477.8719333923","42099.9885624875","40262.0595875048","40824.1574722726","45032.7194966886","45352.9288551663","45436.0170052055","47134.6119334012","42154.1780965636","42709.4140109804","43337.1936102435",
"Iceland","ISL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61040.0350174588","63199.7527429466","67014.274249755","69197.0939425197","69169.0944838587","70286.8937868449","72282.6073498733","73649.4421389887","74857.4237233663","80761.0887271551","83406.5814219748","85134.5031396249","88750.3113215588","90228.6102469839","88716.2115418959","86680.3147721748","88159.2386810935","87416.4543439301","88946.1666402136","87323.3718578179","88169.5357679302","90158.3148488185","92116.0869422283","94857.6982224087","95735.9028522854","91555.7907839557","94706.8496060177","94078.4795961434",
"Israel","ISR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66932.8872296351","69384.4516718845","71511.0758193521","74063.3721720852","74351.2330206153","77681.8366646615","76590.9836900757","76751.3785159261","76497.9019357846","77623.1905143526","77290.1810985529","79006.549971636","80382.7521373661","80067.0973492605","80481.1040428904","82160.8280448303","84307.2079678535","84019.3725996506","85451.8984720504","86148.9651653483","86229.8971087104","88026.146669778","89750.67904253","91478.1207868249","93890.4181133397","93538.4141711311","98021.4212739658","100496.090686343",
"Italy","ITA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96806.5539993899","100048.307663659","100857.596016514","104865.357146974","109321.412083152","110414.588625065","112286.288698286","113668.723613667","114194.95586931","117024.712149642","117163.98316025","115632.056130867","113692.74908687","112261.851250404","113739.376482876","114311.961049073","115312.683464295","113399.719898597","109511.266547301","112430.228968883","113129.758225392","110061.948335459","109182.34989352","108120.803491359","108145.346358849","108113.745452277","108606.751100097","108624.098513431","109421.358040555","101806.080711286","110855.12265646","111315.038228866",
"Jamaica","JAM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21467.7594072534","21723.9059047102","23573.1919208915","23760.0244897879","24135.9897218561","23935.5049820935","23485.8244366838","22772.2216541164","22910.4258648178","22967.6028849461","23137.1105873999","23389.2674027357","24027.9783019094","24028.3800297931","23979.1498051265","24409.2420803579","24502.3273048386","24053.8334097905","23639.1721325449","23661.2708202551","23668.7763805645","23363.8149131426","22974.3669878263","22406.0734418669","21316.8042007718","21572.949510914","21084.8657940888","20938.803235798","20399.6525151715","19105.5466676295","19059.3803249691","19340.4367064807",
"Jordan","JOR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44967.5730349079","47852.7803675604","46589.5656577433","44356.2747440831","43363.3644836098","42105.933429598","42259.6110906731","42472.5587555948","42891.3690792803","43702.6202976975","46075.7997990331","48289.6847743111","49738.9791029961","51766.150294518","53689.9679655749","54259.8669670759","51334.7988463394","53537.6421622516","53951.2277253896","54195.2573966466","54849.6665260166","56017.8866007807","55159.8819669505","51129.395789908","46640.1853609137","44720.4976040573","44514.1861699362","45295.1247262608","43915.9475650804","42724.3271927862","43113.7798839814","42885.0121968281",
"Japan","JPN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65566.262071444","65372.4099328606","64908.318422204","65592.8144456833","67308.3636106331","69056.1421038209","69146.6412949713","68819.3322168366","69145.2616584493","71325.0937388757","72007.4509243644","72912.2238383273","74186.1826733265","75687.7653472782","76725.7817859939","77433.3959316234","78207.6524279072","77529.9296044795","74242.161200753","77571.3102008094","77632.9379392352","78896.5495649067","79905.8337091627","79519.9430883877","80486.5933257534","80138.777523349","80549.0873535161","79405.0015841043","78234.3571278742","75333.891235908","77054.4327140901","77637.6344961144",
"Kazakhstan","KAZ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25006.2095440311","23617.0720383645","21395.0204437985","20110.1889518785","19447.3502821991","20195.1892646582","20719.8782584077","20493.2001063976","21185.8206490268","23076.1704618082","25463.7457568064","27444.7710622977","29462.3031486283","31741.8355565029","34395.0654574332","37253.3003587304","39402.8857441004","39289.3856601101","39081.6711730186","41193.6680709572","43700.1459364427","45444.480259042","47822.1109072873","49453.9064585753","49696.8931435924","49995.1290778681","51743.5185007842","53541.0957999447","55545.7225476519","54460.6835988984","56288.1279948197","55957.0845433329",
"Kenya","KEN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9953.63086526028","9535.81960654453","9243.72137486961","9164.17159215652","9249.62769162194","9325.01682283849","9073.384760875","9068.54115150794","8968.54582089907","8684.29772744065","8658.91353391128","8374.62238220407","8297.41710056721","8396.56108573737","8573.27708324894","8810.31274695828","9096.40962437023","8820.36574094898","8804.78057666138","9199.20559543241","9362.80894999114","9480.60657742542","9531.60292912512","9696.39349222878","9865.56838263079","9961.26760912649","10135.6247438327","10501.9144690488","10836.5856805889","10663.2315304593","11054.3728535171","11170.4187039462",
"Kyrgyz Republic","KGZ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12409.6565490012","10398.1133924789","8643.58114319071","6716.0303268448","6231.61780552063","6615.12894257086","7208.17145564563","7192.87370878029","7299.54912731568","7573.5710055329","7863.10903518593","7687.65348773529","8103.27333868716","8525.27286988979","8211.04227555357","8200.64435848361","8812.19186918291","9473.62901421199","9772.2283675816","9562.97398916009","9967.19304270998","9939.59918092966","11204.8435977152","11516.012229235","11804.9789597065","12330.8210409872","13067.4222984163","13673.1060813241","13850.8146970059","12910.2138739595","13293.5825561699","13630.1967766513",
"Cambodia","KHM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4034.11670206686","2478.50479492889","2647.29441867902","2724.23249256537","2767.43013973183","2782.4058619869","3009.87731879346","3231.24544916669","3412.6258126062","3554.05732589151","3769.57200660518","4071.32873114121","4518.81503185875","4915.16222325511","5323.6370888283","5566.27102630747","5488.57247822081","5771.25028937373","6123.78939338926","6540.4045734553","6773.02265615916","7022.68920638995","7241.23352200381","7518.47851880099","7744.69051903637","8071.001785079","8390.16560324444","8091.74046275207","8151.34647239662","8458.52301402339",
"Kiribati","KIR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31426.5196990246","32666.9043033612","34468.9862494737","36460.6042969776","38876.8227649203","41103.7341540514","42909.1708932603","43366.4321100252","47487.6740758077","49202.9599694702","50604.3246195963","53145.7447380108","54963.2423178658","56619.0121575089","58761.1421199369","61005.9242524237","63680.227495036","65086.0811057246","65811.0158448217","69352.0843701082","70414.2315141915","70880.4247376642","72076.6062284337","72586.2067731894","73908.0474454837","75475.6688393175","77014.6818975569","78936.2577572268","79823.8350330128","79993.0713189979","82717.9903039678","82854.2305161081",
"Kuwait","KWT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103442.551239653","131272.238644672","135495.070501272","136967.131593791","132899.111220138","131457.525023933","131291.80983464","123959.276620671","124596.260509278","119498.094365149","117990.181478758","132471.356699101","140091.720734956","146987.89902018","148793.271817516","148709.6098906","143700.207880328","125347.91633295","115137.258329264","116503.243052371","113234.219311634","105293.631830616","101944.092365156","96479.8580676618","95189.9673243576","88963.8076615187","86561.6405038852","83634.6610965476","82160.8722550639","84492.6315676005","89366.7607865041",
"Latin America & Caribbean (excluding high income)","LAC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29372.8516389372","29289.2095554313","29756.4259503398","30647.2365105714","30381.1250844435","31215.3507614639","31664.5018748235","31922.6678432078","31633.2636535444","32105.0571924735","31335.6559795966","30839.2677743789","30770.9706011573","31345.3183133947","31653.5851015247","32372.3292339081","33422.1160260919","33966.1987459746","32771.4801925359","34324.6239624313","35319.8509245392","35170.5745135334","35625.2493190345","35596.4521752772","35373.5854769296","35294.9431521658","35420.0474671684","35247.214710617","34810.9813623313","35372.135420625","35467.6458044937","35092.6826106088",
"Lao PDR","LAO","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5475.3547928468","5635.05326568423","5828.39630275425","6166.55286805701","6466.93987706209","6763.75178992441","7074.54793763252","7195.73359359116","7551.26589081679","7821.20116898886","8090.16087663446","8379.73167179793","8690.77173767607","9037.50793893579","9444.53193044492","9993.8277182521","10478.6156952616","11021.4466570312","11573.3417232509","12290.0837822285","13066.0535923319","13898.554876763","14789.9708695876","15679.6019712463","16576.3286033666","17490.360000181","18439.1455534558","19251.0071846509","19948.3960066733","19908.632558211","20015.457714624","19997.0854750765",
